"results_id","match_rate","n_bags","n_landmarks","party","model","mse","mse_relall","mse_rellogit"
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","logit_alldata",0.168051426635562,1,0.889492520665854
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","logit",0.188929555596221,1.12423654698234,1
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","dr",0.18698758470063,1.11268073377404,0.989721190580999
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","dr_sepbags",0.183877381069749,1.09417328225667,0.97325895087972
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","logit_bagfeat",0.185905215200585,1.1062400297484,0.983992232522371
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","logit_regfeat",0.187211750287826,1.11401464442081,0.990907694124542
"partyinsurvey_match22_bags110_lmks151.246303044958",0.22252016441999,110,151.246303044958,"insurvey","grpmean",0.220128819660782,1.30988962169393,1.16513702139458
