"results_id","match_rate","n_bags","n_landmarks","party","model","mse","mse_relall","mse_rellogit"
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","logit_alldata",0.067500769129876,1,0.834579242199566
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","logit",0.0808800000248929,1.19820856958347,1
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","dr",0.154733481163174,2.29232174918565,1.91312414831294
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","dr_sepbags",0.0947206715571444,1.40325321886178,1.17112600801177
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","logit_bagfeat",0.0819489480389367,1.21404465601364,1.0132164690123
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","logit_regfeat",0.0819433559787444,1.21396181162143,1.01314732880223
"partyonfile_match15_bags168_lmks434.145490776282",0.147567976378711,168,434.145490776282,"onfile","grpmean",0.226081108750285,3.34931159547664,2.79526593324311
