"results_id","match_rate","n_bags","n_landmarks","party","model","mse","mse_relall","mse_rellogit"
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","logit_alldata",0.171064170239463,1,0.943893797720319
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","logit",0.181232433831661,1.05944122359442,1
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","dr",0.201264513048772,1.17654394118321,1.11053252882825
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","dr_sepbags",0.17969631789328,1.05046145923915,0.991524056120067
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","logit_bagfeat",0.188788693504744,1.10361330043848,1.04169374936554
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","logit_regfeat",0.181048341647329,1.05836506495714,0.998984220536911
"partyinsurvey_match15_bags159_lmks474.871559132123",0.154166615458251,159,474.871559132123,"insurvey","grpmean",0.231805598218132,1.35507978025814,1.27905140000187
